_id,iz_id,um_id,broj
26300,26057,15075,746
26301,1856,56436,517
26302,66395,60661,207
26303,38811,61197,949
26304,54056,43777,220
26305,82449,29645,237
26306,37272,21286,683
26307,3227,50420,868
26308,4268,4081,119
26309,26275,46639,970
26310,5803,40637,315
26311,21918,2590,781
26312,2141,57410,985
26313,9168,20732,279
26314,10839,81690,977
26315,11208,2397,773
26316,1992,6756,400
26317,4860,38786,593
26318,84793,59122,693
26319,88111,11854,335
26320,73389,17419,665
26321,44989,72982,891
26322,43929,35548,734
26323,87398,27720,344
26324,83941,84482,22
26325,67437,25501,271
26326,97076,96175,625
26327,3161,10484,234
26328,51557,54067,360
26329,88464,7095,263
26330,67082,70462,407
26331,39324,10387,658
26332,64090,86656,928
26333,8831,28787,565
26334,6506,25037,909
26335,26644,33592,52
26336,11651,34508,123
26337,77109,55506,331
26338,66144,56719,744
26339,97315,13884,548
26340,54584,91920,404
26341,3903,58584,868
26342,79073,4847,925
26343,77514,51386,39
26344,3234,45915,531
26345,24035,22508,10
26346,76006,73468,803
26347,46901,82069,387
26348,6937,16731,94
26349,63866,73998,166
26350,70683,14713,69
26351,89608,50920,346
26352,45939,48456,684
26353,66358,71056,460
26354,99215,6230,361
26355,62493,45373,763
26356,59036,79254,818
26357,78823,36051,557
26358,82228,45656,474
26359,71800,74807,208
26360,64795,24272,400
26361,85803,30658,299
26362,5290,77002,912
26363,46087,31886,651
26364,87682,53002,15
26365,44020,95331,347
26366,66415,99405,48
26367,12138,46407,465
26368,53128,11670,836
26369,21583,37982,467
26370,71735,19669,462
26371,59942,54890,947
26372,5314,56802,987
26373,36054,62524,140
26374,16528,2701,459
26375,70609,6797,386
26376,96090,33074,38
26377,27394,5442,996
26378,66083,67929,949
26379,99057,8796,616
26380,56590,1976,88
26381,57031,90228,774
26382,42322,26534,467
26383,1307,22630,667
26384,87892,45054,120
26385,17256,21855,728
26386,72582,75379,996
26387,93149,90653,171
26388,96866,4272,175
26389,57140,60252,835
26390,40274,43229,181
26391,44175,23895,868
26392,54854,21182,465
26393,29306,45551,243
26394,3011,46705,735
26395,31772,12543,52
26396,20167,80676,524
26397,66884,93549,87
26398,9198,81239,224
26399,16571,24148,268
26400,2892,8697,132
26401,54101,31122,345
26402,87790,96910,868
26403,65032,79303,113
26404,66496,92920,571
26405,24249,14473,213
26406,68499,35311,35
26407,22555,36471,184
26408,85050,33393,357
26409,24189,21775,97
26410,36969,14064,147
26411,81802,52040,318
26412,98634,95392,534
26413,87235,35010,956
26414,56134,52440,183
26415,68247,31266,216
26416,83324,19448,926
26417,56929,89691,966
26418,61386,66506,649
26419,52339,24938,354
26420,46526,67999,711
26421,75731,38820,612
26422,51415,99245,901
26423,51419,85352,86
26424,12123,42437,279
26425,50203,54666,526
26426,66937,84413,883
26427,49898,46263,340
26428,938,98706,926
26429,11937,45518,306
26430,52777,85224,13
26431,52518,84933,318
26432,27577,26489,478
26433,36827,21698,692
26434,81202,62676,631
26435,84234,91590,163
26436,53562,71293,972
26437,44417,4827,58
26438,62884,81465,424
26439,5705,49700,583
26440,72102,58039,393
26441,19471,97768,328
26442,76865,5103,242
26443,28975,11056,668
26444,40370,69921,721
26445,49607,42785,612
26446,49028,64068,555
26447,892,54835,653
26448,43317,30528,767
26449,83640,75985,830
26450,6702,6114,273
26451,23448,72088,433
26452,9477,48264,86
26453,81655,21290,952
26454,90658,87038,176
26455,37803,82242,549
26456,48310,74776,681
26457,22806,17378,422
26458,77689,54971,237
26459,33894,12506,528
26460,57262,13130,693
26461,34686,91667,795
26462,43423,79565,480
26463,61809,76353,998
26464,87546,60325,21
26465,74557,35161,187
26466,49570,18280,697
26467,54395,26888,176
26468,20600,50097,19
26469,72873,3817,837
26470,37221,13597,349
26471,53457,47458,39
26472,97722,74515,161
26473,81036,60876,375
26474,9384,2678,746
26475,34271,17079,344
26476,33228,12168,570
26477,64734,57004,510
26478,85313,50161,647
26479,52976,87970,146
26480,7818,79717,455
26481,39802,5364,288
26482,65050,48711,396
26483,55061,43891,746
26484,5272,11179,78
26485,56765,55317,330
26486,33904,3618,370
26487,43271,73198,772
26488,46644,16086,844
26489,63794,35305,651
26490,82163,42414,735
26491,65173,75014,344
26492,46906,8584,872
26493,10783,94869,470
26494,37201,59455,848
26495,64917,97127,90
26496,38587,2772,842
26497,80778,41634,35
26498,20213,60431,62
26499,71607,65192,71
26500,40774,90591,394
26501,25900,63035,171
26502,49672,63852,924
26503,71636,29558,294
26504,19170,54312,943
26505,88943,15876,589
26506,35778,25905,57
26507,93277,36371,646
26508,14174,50280,873
26509,56384,50330,997
26510,4652,75204,771
26511,90724,33049,3
26512,89514,41631,374
26513,36785,69139,469
26514,47740,78217,699
26515,63586,84664,750
26516,3028,537,604
26517,81185,76403,853
26518,96310,75952,326
26519,22600,72738,919
26520,41281,73465,467
26521,92348,29525,691
26522,1406,88630,606
26523,56545,43905,906
26524,19707,53174,201
26525,11409,48198,188
26526,42080,47148,531
26527,7999,33979,872
26528,58996,36080,339
26529,36752,93828,212
26530,12094,64918,357
26531,67234,45294,129
26532,97090,31012,321
26533,96714,84663,464
26534,14602,75172,221
26535,21173,71525,342
26536,3863,91191,260
26537,7038,36161,402
26538,97940,42358,113
26539,27758,50490,716
26540,40715,68719,656
26541,89642,4123,641
26542,59062,2985,895
26543,75162,94984,325
26544,5285,65177,318
26545,19561,37890,682
26546,99105,65146,304
26547,64442,47001,310
26548,45518,74719,998
26549,75193,83657,441
26550,2997,96075,957
26551,67151,790,820
26552,28439,38501,495
26553,7277,484,213
26554,7669,51553,682
26555,86917,44448,70
26556,44273,7912,595
26557,52687,54710,90
26558,32427,66997,980
26559,78641,37673,790
26560,28240,75229,233
26561,15814,92154,757
26562,48556,31933,801
26563,13024,86832,239
26564,75064,50457,722
26565,95939,60745,832
26566,84060,23134,400
26567,28984,90648,77
26568,61478,48434,972
26569,30773,62833,882
26570,70874,78958,909
26571,27443,99905,399
26572,58096,50608,123
26573,42921,60559,705
26574,17882,84008,919
26575,19011,60771,943
26576,36633,13877,299
26577,97772,44308,848
26578,24859,36716,75
26579,41001,77037,784
26580,81298,21146,145
26581,33738,98643,11
26582,88095,70627,554
26583,40802,25822,29
26584,14940,49921,796
26585,78539,27892,578
26586,60636,43094,616
26587,70421,18350,984
26588,60232,50329,950
26589,22105,68622,226
26590,13888,61991,558
26591,57613,44767,601
26592,65797,8994,375
26593,24456,78401,1000
26594,67481,17260,187
26595,37663,75244,927
26596,6175,55280,432
26597,58458,82489,694
26598,30106,44947,631
26599,67025,48385,535
26600,90151,90645,831
26601,87592,32175,994
26602,412,24964,820
26603,30460,3220,156
26604,42511,66655,995
26605,40396,38115,640
26606,49629,49999,182
26607,58435,4356,236
26608,92999,76075,684
26609,59240,32866,900
26610,77375,84212,877
26611,52653,43548,544
26612,52798,52013,617
26613,84541,95565,333
26614,59139,18124,712
26615,82972,15101,383
26616,43706,19953,766
26617,47682,54625,864
26618,64509,39831,225
26619,91411,36856,704
26620,134,80734,723
26621,6183,85278,404
26622,15936,45166,74
26623,58196,93057,872
26624,68206,71232,383
26625,37190,75305,265
26626,7326,42054,13
26627,35210,64434,999
26628,72458,75781,151
26629,50849,89638,133
26630,16325,30375,847
26631,71913,66610,193
26632,14481,87588,396
26633,68328,79512,26
26634,69841,14249,498
26635,65507,36303,896
26636,72912,30606,384
26637,24771,69026,230
26638,33415,22522,10
26639,8774,63666,868
26640,18812,95905,454
26641,32259,21904,115
26642,99091,75037,479
26643,79834,96334,239
26644,83198,9185,824
26645,43340,98639,964
26646,45959,72207,113
26647,86221,3096,708
26648,28684,95715,1
26649,72587,66996,74
26650,15812,14514,279
26651,79272,12768,485
26652,91547,71893,582
26653,2288,70469,892
26654,85970,47416,194
26655,97902,27729,337
26656,84087,37816,117
26657,97343,4430,353
26658,6306,15738,26
26659,87160,88512,645
26660,88039,51352,914
26661,34322,41108,617
26662,17752,19965,307
26663,26317,51203,85
26664,24333,9879,873
26665,25478,42497,200
26666,93547,84081,874
26667,81852,9356,248
26668,36013,69011,586
26669,16578,5417,812
26670,19749,76209,53
26671,7417,6321,334
26672,45436,64237,253
26673,9820,41234,121
26674,43231,79453,445
26675,93756,96644,120
26676,13343,88384,394
26677,5126,1541,863
26678,41942,93490,150
26679,78075,64897,791
26680,91899,1821,701
26681,92559,5217,918
26682,6917,41600,932
26683,6282,51529,875
26684,50089,66775,340
26685,76301,79334,970
26686,997,60641,375
26687,76487,2370,610
26688,93564,79268,543
26689,83734,54480,13
26690,43734,43933,926
26691,87148,9897,543
26692,77881,40198,615
26693,15820,86385,947
26694,65072,87945,805
26695,76923,34083,832
26696,27428,55566,925
26697,30130,62429,683
26698,2933,5478,997
26699,7789,90518,958
26700,58451,49242,386
26701,36145,6186,211
26702,46581,57574,94
26703,91775,52026,839
26704,46739,6092,41
26705,78422,1881,788
26706,20952,44758,686
26707,35580,59034,413
26708,6854,66456,343
26709,57885,45967,381
26710,9592,7094,53
26711,33328,72578,332
26712,10347,62158,973
26713,28734,98158,826
26714,56801,1789,396
26715,25325,66901,399
26716,73458,34815,272
26717,68685,10249,482
26718,30541,29094,341
26719,52446,42282,105
26720,18430,74784,787
26721,6725,56681,205
26722,58430,23653,723
26723,39348,8918,665
26724,51918,44236,899
26725,4544,29710,605
26726,65508,85367,42
26727,11525,55962,376
26728,8766,18302,270
26729,48204,10177,269
26730,51700,72600,982
26731,48388,64177,381
26732,63751,93245,618
26733,50194,13450,132
26734,46997,85076,891
26735,80106,60908,523
26736,10433,1598,715
26737,37669,87774,243
26738,89573,32795,594
26739,590,35142,972
26740,35764,163,166
26741,14118,47771,664
26742,39179,59554,666
26743,3463,58623,521
26744,62196,96198,726
26745,97936,91626,693
26746,71008,26469,452
26747,69051,50288,418
26748,38651,79690,313
26749,69813,77853,286
26750,40947,27445,922
26751,8737,64769,479
26752,56170,56408,845
26753,99877,18718,494
26754,41577,76863,927
26755,51587,20456,959
26756,27162,2196,258
26757,89214,42154,198
26758,60712,70920,560
26759,37565,94754,861
26760,58459,86465,149
26761,76381,86448,964
26762,67546,883,393
26763,73195,13361,229
26764,3298,55770,657
26765,50361,96655,214
26766,89651,49097,872
26767,37696,80334,485
26768,14164,49472,465
26769,21656,40187,211
26770,55797,91909,753
26771,15484,89895,557
26772,67470,41184,509
26773,62424,945,750
26774,83888,55849,321
26775,72741,84315,394
26776,69002,73188,506
26777,46810,29438,174
26778,45158,29375,168
26779,68848,21553,855
26780,26804,67971,82
26781,4965,72224,416
26782,20805,57900,168
26783,50549,41237,291
26784,39151,23321,934
26785,90875,644,410
26786,78021,45346,317
26787,12175,79042,779
26788,32225,41197,27
26789,10430,54869,599
26790,59500,77966,74
26791,65274,37570,600
26792,67195,54497,728
26793,53010,42003,603
26794,78926,50785,106
26795,52283,77901,397
26796,95241,47046,58
26797,58642,27622,460
26798,46649,86994,488
26799,15618,20947,416
26800,35442,55945,793
26801,9596,47091,442
26802,68549,76782,731
26803,3138,59418,498
26804,81921,23431,429
26805,94554,21676,315
26806,85218,5581,905
26807,66400,40760,220
26808,524,38723,198
26809,35609,60111,526
26810,89655,19185,762
26811,82872,51015,850
26812,36654,19819,499
26813,27489,9759,107
26814,24979,56613,665
26815,98022,24180,297
26816,15873,38526,634
26817,93333,60205,442
26818,16559,63824,967
26819,9292,26604,521
26820,87280,92207,95
26821,53267,77796,679
26822,36066,32626,802
26823,12012,48616,968
26824,37766,6536,901
26825,79640,30471,198
26826,67062,74488,762
26827,92445,8435,959
26828,15492,79922,149
26829,12497,73552,497
26830,5213,37807,449
26831,36671,73493,564
26832,66654,15579,413
26833,27905,19711,114
26834,50327,27159,30
26835,25254,86282,801
26836,56050,98203,554
26837,98608,26126,977
26838,45977,30175,79
26839,36401,83016,231
26840,79444,63203,378
26841,22278,31527,677
26842,53313,1085,357
26843,95613,83609,664
26844,67050,53299,260
26845,29219,89080,951
26846,80326,43764,782
26847,85985,97095,836
26848,15706,76335,819
26849,53230,6933,643
26850,85155,32491,563
26851,58486,47873,499
26852,78537,40415,245
26853,16070,97470,866
26854,31221,35867,943
26855,63337,52069,400
26856,82093,30493,871
26857,76461,93904,746
26858,58961,30615,913
26859,80646,98622,43
26860,59890,73854,346
26861,97092,55279,513
26862,60256,57136,695
26863,56015,28794,429
26864,75349,99236,381
26865,47415,72633,417
26866,74052,93919,131
26867,45253,65869,422
26868,46693,26277,304
26869,58475,8892,850
26870,46273,36251,735
26871,52540,65349,517
26872,80546,31414,892
26873,35947,45662,74
26874,58413,33040,23
26875,60831,28442,916
26876,90823,70134,634
26877,18506,94372,735
26878,88746,46337,606
26879,25317,41132,623
26880,29139,40798,206
26881,75577,30783,988
26882,88796,14881,835
26883,86791,97230,381
26884,48422,49939,994
26885,47729,14942,58
26886,76246,22531,424
26887,22172,33126,723
26888,5003,61488,721
26889,25719,92747,393
26890,11982,54025,950
26891,75151,64932,38
26892,72563,86442,553
26893,54588,83231,612
26894,266,79327,333
26895,78097,82302,173
26896,20179,14313,504
26897,25970,78778,494
26898,16020,92095,468
26899,38097,86180,880
26900,31009,62856,278
26901,74226,30817,32
26902,59671,31375,286
26903,62687,66430,840
26904,99386,12632,112
26905,28721,84590,764
26906,32176,94231,531
26907,30800,24767,456
26908,15647,62626,552
26909,63037,41223,951
26910,52991,98864,261
26911,31695,33030,716
26912,81513,46292,687
26913,26155,48322,281
26914,16375,74634,153
26915,59373,48189,956
26916,23809,44799,227
26917,37541,63431,828
26918,9619,5600,72
26919,78434,85913,283
26920,13371,46221,614
26921,79368,45838,796
26922,6604,5770,466
26923,58034,96017,675
26924,52792,48615,950
26925,5666,43360,192
26926,7630,37897,743
26927,42889,95321,163
26928,81866,77515,584
26929,11261,22417,642
26930,56522,44854,400
26931,14068,41702,155
26932,81425,19284,781
26933,68248,21737,386
26934,97505,5538,958
26935,56257,28219,831
26936,39372,47527,497
26937,11846,44226,644
26938,49728,52846,351
26939,6910,55829,146
26940,13413,77807,605
26941,28299,33011,918
26942,43310,1790,762
26943,60162,9594,233
26944,29798,11913,525
26945,70708,7118,878
26946,77732,10132,903
26947,18592,66158,183
26948,43642,21367,480
26949,10034,28226,615
26950,92214,59763,711
26951,97973,17218,660
26952,94057,85102,723
26953,47343,4292,872
26954,58796,65366,505
26955,19077,22579,218
26956,81708,70431,509
26957,71748,96867,395
26958,65906,8072,826
26959,96451,22499,234
26960,90259,61346,405
26961,88562,7128,441
26962,21898,47763,25
26963,63019,36995,18
26964,2511,77454,731
26965,5099,92751,122
26966,64854,85985,466
26967,58469,37942,858
26968,80507,77919,154
26969,15835,92975,946
26970,95319,60506,712
26971,71294,85070,402
26972,94251,62756,423
26973,26194,1846,50
26974,97242,88489,178
26975,41394,49156,194
26976,84544,96215,172
26977,31736,22124,196
26978,60028,51298,555
26979,65232,55617,455
26980,72633,16340,73
26981,16439,54180,903
26982,45609,57521,376
26983,88075,4086,365
26984,74237,74438,67
26985,67648,28200,757
26986,68292,28521,245
26987,79789,7154,918
26988,20647,64232,996
26989,94096,69165,258
26990,71198,30944,592
26991,82087,17153,587
26992,32913,78999,701
26993,99267,21278,797
26994,13125,89176,482
26995,18552,68804,188
26996,84583,24578,859
26997,40386,90233,477
26998,43135,61688,541
26999,3304,95996,428
27000,76883,74795,25
27001,53137,75218,997
27002,94864,66587,694
27003,35926,16694,889
27004,89288,48475,755
27005,38491,54485,917
27006,54777,9581,113
27007,89293,63992,972
27008,22960,50244,697
27009,7344,87698,639
27010,22656,26646,590
27011,63333,54864,235
27012,42032,13429,681
27013,87105,12041,670
27014,58096,11306,186
27015,80601,89374,258
27016,26890,2396,537
27017,70956,66425,724
27018,60929,39250,895
27019,15643,68682,536
27020,27923,49418,723
27021,78076,4118,743
27022,71481,86778,320
27023,90618,1219,823
27024,27507,84747,184
27025,98264,11386,707
27026,70570,39334,471
27027,7252,38578,758
27028,23973,33080,984
27029,95552,48394,472
27030,58509,80928,666
27031,40502,68502,77
27032,16741,42908,454
27033,44597,30296,854
27034,41806,99569,80
27035,76107,88179,411
27036,57805,13005,734
27037,24782,55714,591
27038,87996,58557,443
27039,22146,25341,879
27040,8465,28876,708
27041,69668,98374,928
27042,22975,27496,296
27043,92867,24697,612
27044,87722,90441,371
27045,90906,56864,393
27046,42790,93687,913
27047,2177,66814,531
27048,37515,68828,142
27049,92534,34008,942
27050,57230,11108,546
27051,99261,96548,289
27052,46670,40791,416
27053,79887,6312,502
27054,71401,84852,461
27055,98499,35614,229
27056,83146,1366,400
27057,6632,44709,956
27058,37325,16487,55
27059,8072,56608,637
27060,41062,3560,988
27061,68394,86756,925
27062,3937,89327,547
27063,74377,75032,68
27064,41735,86734,490
27065,87341,99775,849
27066,71425,3333,25
27067,91451,6531,460
27068,54754,77265,875
27069,5213,72379,85
27070,64006,69606,416
27071,43581,1048,132
27072,5840,54085,981
27073,2776,97889,536
27074,45105,30053,693
27075,64293,70478,391
27076,83568,95525,810
27077,74726,84435,318
27078,68824,7207,586
27079,20550,28673,414
27080,3889,49673,624
27081,51226,18562,143
27082,32666,69644,568
27083,17868,33128,1
27084,73676,70552,644
27085,50964,93555,136
27086,92885,59779,586
27087,46351,99953,246
27088,75760,38669,664
27089,40757,42056,522
27090,33500,99141,42
27091,76598,38599,363
27092,12148,3761,861
27093,192,13927,364
27094,2519,53042,7
27095,4391,93320,58
27096,96335,16351,406
27097,72380,92177,884
27098,15156,69644,989
27099,19307,92674,330
27100,25814,56895,208
27101,3399,73410,552
27102,16577,87029,892
27103,69880,30446,304
27104,97860,89169,21
