um_id,m_id,interpretacija
24311,39,QCAGWW
24312,50,WPUYAYZOTXYKVMXVO
24313,20,BUATCQUKTEQBPU
24314,17,BGUYHVYHVGFVUAQBFT
24315,29,MYQPXNOWBQZNFAKH
24316,34,WDDHNXJGL
24317,5,SOBREVPFO
24318,33,ZDCRASYMTJMSBYUA
24319,35,EHXNVZCLWLFDSK
24320,44,BUEPCUCKBFN
24321,11,NFXFLLRFVKTUUW
24322,21,RLYYTPYRWMX
24323,17,ANUJDQDS
24324,47,OARJZJTVHVJWTGUUQJH
24325,36,PDUCDGDFVGQFZ
24326,46,SMHHEDORNWPRZYPDDSR
24327,44,CEJLOT
24328,45,SRMRWM
24329,9,YUHEXPWDWASXLKUV
24330,3,WGAXUF
24331,42,IFERNOCGCS
24332,45,RSGHNWT
24333,29,WARIRKFPWFTAGCGTOLN
24334,50,ZMGXMFARVGNQQTLYBSIH
24335,24,ABDKNWQJDLRTDGHU
24336,37,FESKXQRLBHW
24337,3,PHYDTRMMDCPBNRYJYIL
24338,38,QNKNTQTCDYB
24339,12,FVGBBUPYUZN
24340,24,HLTIYUVCWWVGKHUROXJ
24341,47,DRSPIPKIKRTFHRH
24342,35,PGHCCHCPPKN
24343,17,SIDAUBBXIWUMCQLGSCM
24344,4,LXOXS
24345,41,GBECFXNIEM
24346,46,MMBPCD
24347,23,OETWVCFKCYQDMIOZ
24348,20,VXSVAIUBHKK
24349,1,RNRVOGUXXARBBNCHRH
24350,30,UFOSBVFNBHFPAJHDPE
24351,26,GMJCLJL
24352,30,NGSPAAYGUKMTCVEZK
24353,8,VFOCRBEG
24354,47,LEZAKOHRCIRMIQMB
24355,26,MQQMBZ
24356,11,NNGTBWHIIKEZGVABVIGQ
24357,45,SVWEVWEEVCAHT
24358,28,AHQOGT
24359,4,UNSFCHSKIRGFLESQ
24360,27,WKLWXNBFHXA
24361,18,RTZWWTXIAKBV
24362,22,LHVMJQZUSSASLHSKIVA
24363,30,IZXHFZCAHRVIIX
24364,50,IPOXGBZYRGHINV
24365,23,MMLQEHX
24366,5,RQRVFIERIPSSASTCW
24367,50,SXQGGGQBDQOFKXKNQKIZ
24368,28,ZHCJROZOMMRPXJIEULJ
24369,22,HCUKWGFWTHWKLNTFPPZ
24370,2,SYZNBYYRPJGHGCGIDX
24371,11,GGUKTHDGPAEECQ
24372,36,WYEPHEWCOY
24373,6,PMWNRUOFUZ
24374,19,ZOUBRPVIMXZ
24375,16,XFTHGSC
24376,42,RYAYNQDIVLVCSO
24377,39,HBJTYQLGL
24378,15,VBJLOKJXLUOVK
24379,9,CPBCVIHNWANBGTZXT
24380,38,VHEVOXHNRHEPELUVZLH
24381,9,LAACQVEZ
24382,42,OCPQCNVBN
24383,43,KTXWPON
24384,46,DJIAANYHXUBD
24385,13,JMPEJDZW
24386,30,RJVARYOOAFURQUWD
24387,22,XNTHKEUCZWFXIBETG
24388,16,MSUEXON
24389,3,VKLZAAE
24390,21,ANNMTZISECDKTUJ
24391,35,KQZORAHEKBPZPPLEU
24392,30,QKFGYDYDM
24393,17,FAZLKMCIHN
24394,26,LQEON
24395,24,UINUZWXNPJRPCNDPJ
24396,43,RPCVXKNDJDFC
24397,50,KYRSWVCLCNAVEOQUOTXR
24398,39,OIAACKGETSHNYNQERL
24399,21,LHWCWCVOVWPWMCVYF
24400,31,ZZKPTZPBHAWNHQOAURCT
24401,19,OJLXMIWDYJMTBE
24402,24,HZGLTUXPLCKWYFDTZBJ
24403,22,MGCCCRRMMMRMKFKC
24404,27,UVHPCEBNWVEIYC
24405,49,CJNAAP
24406,12,TCNIZOZA
24407,6,YZZNQRZEDEWNRDJMPYP
24408,39,QQGPRBF
24409,49,BJEOOTSTDVRBVNPLLC
24410,10,KBPISWOTGSFWTYBNVGAL
24411,17,JBSJLJQ
24412,16,CPRMR
24413,43,EDWNJFJPP
24414,34,DNEXMGVPSDXE
24415,21,AGYQZZKURNNUVOTRN
24416,25,ASDIA
24417,14,FDHWTTKUHMZGELPP
24418,27,RMHJVQODC
24419,36,HBJKAJWBYP
24420,12,HIQLIWPDN
24421,49,SHNTFXVNFUBBWS
24422,2,XBCHKQH
24423,11,TBQNUGEDDI
24424,33,UGSMMLEIOJQSG
24425,24,DFIQMOYFUESPCLWLS
24426,23,AHGMVSUSEKEC
24427,39,YANJSB
24428,6,LWUIWN
24429,7,LBDBXLULVFCHKZSW
24430,49,GMMBQVLKUKLREQVGK
24431,4,KSWMTUACHCPNVT
24432,40,AZVMUCEMARYJG
24433,49,QSOKHHKX
24434,18,QNXPRYAPPJPY
24435,10,KDNUNXFMJYQVGQUR
24436,36,ABJTVQQYC
24437,46,THELQMJGBGVLVDAXO
24438,3,SBJHAKACI
24439,17,PGOFRYEJQEMWSIOEOWL
24440,31,HBHCUKOS
24441,19,ARLXKAYBNPQADF
24442,1,QZUPKQIXBKURD
24443,21,AOBRFHESZDPDDYCZXIZY
24444,27,JPXKISBNEQKEPEC
24445,13,CVRUH
24446,2,YPHDIJMFQ
24447,26,XIPGNJJWRFLAGIXBWH
24448,36,MVUHEMFEHMPLBRFGH
24449,26,IQVQUWVCRADGLXKKYKM
24450,9,ODBKORNDJMNLFL
24451,48,PYBHJWCOI
24452,45,JLQVZETMTFAUVLTIU
24453,19,OVFEIBLBMNNNK
24454,22,EHKHPULBFHJQIWMOU
24455,3,FBOGPTVQNFQB
24456,36,HXVMLOZQDDYZOZQDYKB
24457,39,WNBQVIYGGURHKKFFHW
24458,16,CCEAWCNZNKTFQL
24459,9,LLECHD
24460,4,IWTUIQHNNDTEEYMS
24461,47,IYMRFRBERUMCJRE
24462,6,ITSMEB
24463,9,DTCLJATHAT
24464,49,UBKCOHYY
24465,45,JAGRCS
24466,14,VTGREVFLAPXARDLBUOQJ
24467,17,AGYBPSWMATWFMNHWUV
24468,9,XZENHPAPCIBEZKMHM
24469,36,GXZEGCFXZOTEVJZ
24470,37,ONZAJLPCFVFEREZBJPQS
24471,5,EZKKAX
24472,11,EJIVJXLES
24473,10,CHSIXSXFHDTUW
24474,3,RCGSDZVWI
24475,13,QUIFSZGAULPG
24476,4,LRRVUFTLFY
24477,34,TENHBSMTDZJPQWD
24478,39,OYVYV
24479,11,LIDNHUWZJZEDYNB
24480,31,OBVVCNEJPGBLGRP
24481,6,TMDZSZNWHAH
24482,35,RFQUOPTWTEAJCWX
24483,49,MRQEIBWI
24484,22,MCRJYAHRMFNRZTK
24485,28,CGLVJXKUFR
24486,6,QWDPJEZPBZCDVRNRGILW
24487,32,FAMBBFECIRIDVZCHY
24488,48,OWBSWZPDWKQQCV
24489,32,JZCNMFA
24490,16,WGXBTGVJWYMGHHU
24491,1,JPSEEM
24492,50,FFYLZGGCWC
24493,9,JLFDDEQCXSGXG
24494,5,FWBFSWNQOFYADIIEKSU
24495,15,IGXRJFGXO
24496,42,ZBQANATHCBII
24497,46,RMOOXNF
24498,2,CAJXBVLU
24499,35,WRWQCDIOKRINBQ
24500,17,ODQQGZMFVCXTXQBTT
24501,29,BQGZBHWGXKZYFKX
24502,45,AHWDZLFVUFKPYKTHE
24503,37,TRJQZFFEYWERCDID
24504,10,KIDIKYPYXFVNI
24505,40,NPSSBJKSTFU
24506,26,RJOAQHGWHVVOIDXECOJM
24507,47,QCYGLSMUGUM
24508,26,POLSD
24509,41,GXAKQCJUBHRISCXCL
24510,20,PTCBPSSQEDL
24511,10,GRLPK
24512,20,IWVBJNCGKFNLVLUHWJ
24513,22,DFRVPRIYTA
24514,23,OSKFJLJAZPOAKWQZMCI
24515,45,QAGDPRFAG
24516,40,WFEPYCGC
24517,1,VFNHWQLDHMSOGOTLKNSL
24518,16,DHOHYFWNANFK
24519,36,CKZEJTMVHLDVLXWVE
24520,14,MMMCDCRSGZPQJB
24521,16,HVFWMNCCI
24522,26,XTAVMOASDDQ
24523,21,PVUAXOGTXJGCCLXB
24524,10,FCSIUNN
24525,30,VQVUBLXF
24526,14,LFOMKMV
24527,48,PRXGWIUOMXMPPCMZMSBA
24528,4,VPHXQKLGGG
24529,41,CGDERNADTHFS
24530,20,CESSFZQICIBNXOVSYRZ
24531,15,KQINL
24532,14,VSTLUA
24533,6,QIUTXQUFSM
24534,45,UEVUSGBIEHEZ
24535,23,PLKHGLLMSW
24536,23,UAMWSLJPTB
24537,25,KJAMEPFFCZOJIFM
24538,20,GALRVT
24539,14,HKRCRNMHWSQK
24540,44,YBYIIM
24541,8,GXCBIMDLEFWC
24542,8,AKHYRL
24543,3,BBJQZHDEZH
24544,37,YRAQXTXJGBIHELXTZTJJ
24545,41,BEUBKG
24546,38,UVSHRRQTMSBSQXMLBXG
24547,5,UTJWOXLFTYLYNWCWGI
24548,30,FMYOPLUMXFPBWQJIE
24549,23,RSCFQRK
24550,7,UAKHYLOTO
24551,3,YJGML
24552,11,FSFOCSQB
24553,25,MEDGNORSLCQN
24554,30,NCMGM
24555,20,FOCPG
24556,8,ROGJIUEINQPSWFDR
24557,11,MFMTEAMYCCVXSZNT
24558,31,KQRQDWHZVHHVMMCV
24559,30,VTXEUATTMQ
24560,50,UPFFOQTXBRYJOS
24561,24,ITGEFN
24562,7,SGQYPAYFUTMAYFXCK
24563,18,MDNHH
24564,8,ZATGUVZIABTDUFE
24565,30,IZEDTMYY
24566,13,SZSWXNZSCOSTZ
24567,1,XSETWWGRXXDLJ
24568,48,BUOHGCEULGSJVWR
24569,19,YLBQVWZHXE
24570,38,LMAIRCTBLXULNJH
24571,19,QKNBFGEJPPJYRGYWCY
24572,38,NPHWPUAOCPKVRJVWQ
24573,39,CGSEOIPL
24574,50,TGEQDZVWL
24575,23,BKFRFDNIYFZGVRM
24576,4,BMZDHFNPFRFMYTFFHFB
24577,48,CSXOKXAFGWUW
24578,42,RRANJJCSEKK
24579,27,NJGAJCTKUUSB
24580,20,RCVOCWSUQBFPGDIDY
24581,1,EVPJJ
24582,3,KOWKM
24583,31,RLNELIJOMAAQGRIHQ
24584,31,IESXTZRUPFWDCRCCZCO
24585,35,QITEQDJMXI
24586,20,TSDRXZENXORHMHHJO
24587,26,MCUSRBKYYWKUM
24588,6,HIBHPUEYNSFNOJLPW
24589,44,VALQEESQRGTJCBUMCRGA
24590,16,HONOQQTJ
24591,36,LFXSN
24592,24,JPWNAIGSFWORVSWAKO
24593,12,ZCPNOEMMGMVYWYIFOML
24594,45,EZCTCDW
24595,32,AKNUN
24596,38,QJEWVUD
24597,49,KIOXEZTMPJO
24598,11,BWRHXYFNUQUTPNHPN
24599,46,UJZWYUSDCSWVWSECTG
24600,27,NKKMHEFYXIBUTTLJEZ
24601,20,YRXQVLGJHSRI
24602,34,TITPMYJBCZYQDXU
24603,6,ILCKALMAOHCBNH
24604,19,FATFXLSGOH
24605,33,YCKSKYLYPMBQKDOUAE
24606,25,TCYYRBWM
24607,39,KDXNVVYBOYHLTBIDYCHD
24608,35,ETAYKOVNLKCWRLAHTMT
24609,2,OCQDNF
24610,4,WCGMYYXPJZEWHHJLPGZ
24611,42,YNHEPQM
24612,45,LJEWVELJVKCOSGQUUNPW
24613,22,MGNNHUFEGDFAQRYVQQ
24614,46,IRXJBC
24615,12,EABZYRUBPKYRMEYSQB
24616,19,LFQVOIOMDASYVPYZPJB
24617,4,COYWIJJCXXEBU
24618,7,SDZEISEKCZEI
24619,21,CIGXYNLYE
24620,2,SVXWBVUZBAAKVGZPY
24621,30,TMRICSHHOUP
24622,20,ESLNQWRKJDVPOIBS
24623,23,RIGNXMWOAGC
24624,49,GRZZTTQTSIJXQR
24625,38,BQMBEYO
24626,3,YOJZDPIWTFDEROEMFJE
24627,44,LKENYKLUNR
24628,45,GNTDKJXGLZHXSJAUXV
24629,33,OTPRIPPTCMPNAYUKKO
24630,33,YDKDH
24631,7,UUFHJTOPSWSWXVXJR
24632,7,EJQUZYSMHQWQWA
24633,43,WXCNW
24634,45,FFXFUOFXNCCLEXEOVO
24635,18,WLWCRPSHOKBZBPAMDODK
24636,40,UCVHGDKGAYZ
24637,49,SLEMJDES
24638,27,POUDOZGGGVOJ
24639,43,DVKYWE
24640,34,WBCUE
24641,34,CRLVZONDRF
24642,8,FNDKYOMVONVFHVSDSBPK
24643,40,SKEYEBQQVKAGY
24644,30,XWTRZHPBPIPDNFSJNNK
24645,8,VFEUUUFES
24646,17,ULYUZLAFNMXJAHPR
24647,47,VSQESNI
24648,27,APPVUNBYFKLLBKNLCK
24649,36,MDTCBLGHHFALFFFMVY
24650,14,NNZHNGKPGGEXC
24651,42,CVHQYLRVPBO
24652,6,ISTBH
24653,24,PLJIPCZVEVUEYL
24654,43,HJYAEZDAWFUCOSRT
24655,30,EJLAIMZAIFVXSSBRDJ
24656,30,HRVGS
24657,38,UODMKPNSSTNZJQFW
24658,46,UGXOHTNBWRES
24659,30,SBHWHBOHUARUQEETB
24660,34,URDRSVFTMK
24661,50,UCVJFAXJWEAIQQUH
24662,3,MVYDHSJTYAWGPFR
24663,38,YTTAOXGZELWBXW
24664,22,RODOZHTQNPOHQUX
24665,16,DCWGGQVKH
24666,25,OATNX
24667,16,OZLCCFYKDSQDS
24668,35,JPCNILEBSIMZKHJ
24669,47,IOEDMEPXNVQXQBAGIGSU
24670,49,MIBJZPJXDWZWGZI
24671,29,UCZSJDVLFJUTV
24672,33,LKWSOEGRPCDZHXP
24673,3,GGLIQ
24674,20,IEARWCNTZBVOFGMETZVY
24675,39,XKHQPAYSYP
24676,9,ZPJBUVAYAE
24677,14,CTIMKDBXWCYSSLEBOQ
24678,7,JHCSLJSIE
24679,2,VKXRGDKNKGP
24680,1,TSLIAF
24681,50,OWRDMPMXMUWBHVUES
24682,33,ALKDFELGRJH
24683,4,VRNDMYQGMNRIL
24684,9,ZQRWHRBBXCNGK
24685,32,KHNYHGPONVHWWUOK
24686,11,ZSTWSA
24687,37,KMRFYMPXV
24688,33,NZAVBQQXIB
24689,29,WIIAKKXRPGVMCFYF
24690,48,EOIQTMUDVVCCNEM
24691,15,DMTPBS
24692,43,WSYFBXN
24693,50,AXMQEYKODHTLXGGK
24694,49,SSOTNWIASOPUSQ
24695,43,PEOIGOUCVBECWZTTYASP
24696,8,OIBVZTQ
24697,17,BIVYLEPXU
24698,44,ISMBBETBU
24699,14,KXOPSFUVFHBVZWFZWNXM
24700,19,ABOFFLMEELGIGWANMAHD
24701,28,XAWGMNOSFYSOEFMRM
24702,31,WMAKWPXEX
24703,39,AQUIWRFD
24704,33,BKBVEOYCNJCEZPABU
24705,29,FJTGWXG
24706,4,GZDVAGRUAFXRKWQMOH
24707,39,LQLCKD
24708,9,XUXETUZZILS
24709,16,TPMCEVB
24710,4,YIVFQUVREVBB
24711,31,BGJJAEAN
24712,14,HBQMHTNJLIZZ
24713,14,PIHZEV
24714,1,DXKASCIAXBUUBYU
24715,17,CWNRCDMWUP
24716,18,JACNUJFXJNELRZEWFQDN
24717,6,GXGLWTSCNK
24718,9,HHAMJOXCNPERQ
24719,10,HFCOMSIRFQOVYN
24720,34,PCWIPZFM
24721,9,GYMYWWDFWCY
24722,50,ZDVIPGWLZKTZQBATY
24723,13,ORMRYOJVAR
24724,30,HDHDG
24725,46,GFHQOBADYJJABH
24726,16,HGCXVVW
24727,6,BMQOZKIJXVJDMDFSW
24728,18,BGPYO
24729,9,MOBYQFHCYKZESZKRIC
24730,38,ONRAXZTMDYUUD
24731,30,AVPGVLGZNSCXDYKEHDDB
24732,43,TZBEZR
24733,11,BHSFIJUXWRZ
24734,19,ZWAIQNLDDNBKRLHSS
24735,40,YQEBMBK
24736,6,SFGXEYMQWYLX
24737,38,ORIDWQDKJAYUSCSTKE
24738,7,SNSDAXLDZVTPCKTD
24739,17,XMJKROEVNXZLILZTBQX
24740,24,CVHANXBEQQJPEFA
24741,46,CVPLEEVGLWSFJUSH
24742,8,PURQUNFFBFEEYEXFJ
24743,7,OVNNVWEHR
24744,50,ZWAXF
24745,25,KLZUTI
24746,30,NKMWWRY
24747,44,IKHDWLUXIONREFTDCQTG
24748,50,HINKDWGLYIYRGOFWHNB
24749,24,RBZNMR
24750,44,XTADXUZU
24751,31,WEZEXEFSG
24752,28,DFOSAZIVR
24753,34,TEZAQGTKWRA
24754,5,WQXQMPAACXEXZFCUAWUR
24755,46,ZQFYEPUASEXPHEOPJTAP
24756,31,ZIAARZORBTOPUSFIYE
24757,30,SGZJOSRA
24758,42,YPPKUMAELAMWQIW
24759,11,QBEHRMOVUWLRALDOO
24760,39,EWWYYVG
24761,47,CFHYTXWCDO
24762,24,XDOYPYDVQFABRPWSRDLV
24763,2,UYSBFERGO
24764,31,ZLZPAFXR
24765,40,SQRWCITIBZXKZFWPDX
24766,39,THVXPWOAZ
24767,15,JSBLWVSTFDTIWYGIQ
24768,49,FIVOTVB
24769,10,FMBSSSMVNKOWXQR
24770,46,MLCALGNVXKXDLQT
24771,29,AUNJQPOB
24772,13,NXJWQRWUKVOAH
24773,29,LQXHUJYEZISRD
24774,1,MNHYDAICNGYV
24775,48,FIDRTMUIMBIBE
24776,45,YICDXLIX
24777,50,IRCOAAVYLUMXZ
24778,4,WXAYJCWWEIB
24779,17,QOZUGYWDXBAYQO
24780,18,FKDLETCWATWU
24781,5,HTAFZEWUBRJYDV
24782,10,IEZNBCEWBETEPDKIMT
24783,11,KGWHEN
24784,44,MZACBCOBECLZIJMSINI
24785,17,XPLRVIAU
24786,34,VXVCSLA
24787,44,FADRGUXI
24788,44,SGLIO
24789,30,XITENLTBCBTEGWZM
24790,2,JYVED
24791,17,CCJOGXXTTSJ
24792,45,YOKQZCKNGTOVY
24793,7,FPYOVYBWNR
24794,2,PJFUEGXAJS
24795,28,MULUUOAYAGOQY
24796,15,SQTDVK
24797,12,QKBTTMFZTXNBUF
24798,24,YXWOQMIVTAAWJCOA
24799,49,QOIWBZASZF
24800,25,BXFIDRUKULHUQXOUXRBC
24801,30,HBFCRWWPQUHEUTWEENR
24802,42,DYDZJMFKZOCDYVF
24803,31,VFRUNSZTHICTBLNNYZL
24804,14,DUYWCSRIEXUY
24805,37,MZWGSEG
24806,43,WVXKTTEDEWXQSJBAATU
24807,46,OCOOU
24808,33,HXNFZBQKOROU
24809,18,RVTLWJ
24810,29,ARIBQNUPJOZQ
24811,32,RFISAMMYC
24812,26,IERFUTS
24813,29,QYAESCHVUUGAAQUZCX
24814,1,SHZEOEVBGFIZTYFUG
24815,41,TRJVYZQQEFFGAC
24816,10,IGGJMISLNMSDGC
24817,6,ZHGJQIAMQO
24818,40,TEEKVMRZ
24819,43,JKGYMQCW
24820,9,DLLKSGIBJRGWVXYSZXYU
24821,2,DIFCMYVHKWNWFG
24822,42,ZIPNQHICWWSKMEEYU
24823,38,MPJUITQXESUZFA
24824,43,SZECCBEMI
24825,22,JWJNGOKNMUNOO
24826,7,XVXXVXS
24827,31,CLMXKXR
24828,18,OBPLQTQVIUZWGGAHVTBS
24829,2,MNNKVVV
24830,23,BWSVOZTOBANEQAF
24831,7,HQITZGB
24832,10,DPZJHCHW
24833,4,GDVYNCOB
24834,4,NKPKYEZJXLURQOEZ
24835,48,UBTCWNX
24836,24,WBIVDOKVV
24837,6,KYQHNKOSCTDAHR
24838,36,VFHHLYW
24839,41,AWSPILNRCYYDTHAROK
24840,6,FXVUNEMRZZJA
24841,12,QWIZECVS
24842,5,ARICXMP
24843,20,GKOCIJGHNV
24844,9,TTDGEATVLQOP
24845,34,KFHPGNSIQVDBPHI
24846,49,ZGNCPOLJMJ
24847,10,EOHAQQXEBIILFUTLIF
24848,26,YNRIFACMMXVWY
24849,50,PAKAOD
24850,5,TWOHRUZTR
24851,28,TVVEMHDSEJIQHZXFF
24852,22,YDVJYYAJNCUAPJWY
24853,13,MDVUWZBPVELHMID
24854,35,MAMIJ
24855,5,DTEAZGGGR
24856,11,KHAHHP
24857,37,ZYNMKMUZIT
24858,9,FJTZXDOJNPAKLC
24859,22,KLVJYJEJKDQW
24860,32,LZBYDWJV
24861,36,VBOLXWVNJUDHQJGC
24862,45,HUWGP
24863,40,KJDCAAAB
24864,34,WXZROGVBKAV
24865,49,YDQMUTLUDLBPQAPC
24866,21,EZEAWAWGY
24867,41,OYNFVRWEGNIPE
24868,12,DMNWQLCCKQWGPRRVHTQH
24869,41,ZFXLQ
24870,43,ANCRMWJLXGJFVVGXXAWW
24871,16,RTGZVUTTWJZSNR
24872,44,AXMDXFYOBGDKHLFG
24873,11,YAJKUOGFB
24874,1,GDGZWKGTPNWQXS
24875,40,LHHTB
24876,21,IXEWHAR
24877,17,KTIXNOYDHFZUPR
24878,2,JTPWF
24879,14,XUHNAXHQIW
24880,40,XRETQZFLWZGUVW
24881,14,AUQTDPFJAZXUTJXZC
24882,23,BEVRCXSCZZKLJBIIBZD
24883,17,EJSJHDOAL
24884,27,WNXGZXEYRW
24885,32,UQGZSKDBDPDKCQD
24886,46,MFRPPU
24887,34,NEAANTH
24888,2,KZFIA
24889,13,ZJECGVAKCC
24890,23,PIMPJHDKOHNXKUVUDWUD
24891,45,ADGHVAGSGG
24892,1,NTILNULWBNLUPGDHRX
24893,39,CWQIA
24894,16,LNRDHP
24895,17,QFYMWAXCODBBSB
24896,16,XOTFMEOBKLRMXWIBQEQ
24897,25,LGAIZPIOVM
24898,33,NOZSXJ
24899,21,OXOKEDDRQ
24900,28,FWMTASZLCYYFKG
24901,16,FBANWJCDFQAR
24902,38,DTRRICPJVJR
24903,42,SCOTXYHTYAWZMNW
24904,33,GWGKCJWCJRVBDICEY
24905,33,KXNHTROKCVCURTSF
24906,48,XCUGSECRBOURKKSOP
24907,27,ANWVGFDQUD
24908,7,BDLKZQNENOMDHXWAEY
24909,35,BYSZEMFUWK
24910,2,PWOAYAYKDCLBLTJWCEQO
24911,27,TIWDDUVUVGEAJNUYG
24912,41,LHFJCTFL
24913,20,SYSEPBNUXSDCQTFEINCS
24914,15,VIRLWNXRJQVRI
24915,15,LVRSZFPMCFEDQOWCQZJ
24916,12,BQEBDERBKWTKSGZTB
24917,20,FVPOMUGX
24918,11,TINNPIESNTWKXNZK
24919,38,JXZMINDEZEBRQ
24920,27,ZPNHOUZZO
24921,14,NYDFQSMXPB
24922,28,GMBVQ
24923,25,WXUJRXWTXURZKPRWW
24924,33,KEITOBEUCHVXPYTRZNHC
24925,11,WGCYNU
24926,16,NCAVKYIGK
24927,36,ROGNGWZ
24928,45,DXZXE
24929,29,AJGSR
24930,22,KEDCXSN
24931,23,PTBHJICUSGX
24932,48,MLAFAUFIVSXGGQSMAIE
24933,39,LIEAMJQK
24934,18,OXSSBBQAZQYQMTVCODU
24935,27,HZYVPTAYZYFLYOETKA
24936,1,RESVOVWDHME
24937,20,WVLVZAJLDDEVQJ
24938,43,EAVHT
24939,37,SMMXJCUEJFKOUT
24940,10,UREYS
24941,9,MBTHTLQLGV
24942,44,BDJKR
24943,36,TKLZEUEGSVIDEFKTX
24944,29,BOTQERWPKBQCJYUWWO
24945,42,LSQACOQUKZRFMWTV
24946,11,FUWRFYYOAY
24947,37,BBNXQTRIM
24948,1,OVGRIFISTGRWSATSKW
24949,20,SQWXIRC
24950,16,KCJYLROPKNFJLNRH
24951,1,XLCXZ
24952,47,TGVJIBD
24953,17,QDZXWARQFRVY
24954,8,ZURZELHY
24955,17,EUDTE
24956,40,JQTQFPYRCA
24957,40,PIHNOYPYAPEFUYHXU
24958,21,VCWFRZHVRV
24959,12,FESYKA
24960,16,SUWQMFNGPDIWCRBNH
24961,18,KXTSKRYDE
24962,21,XTMRLT
24963,2,SBCQU
24964,31,JIWJAHRGIDGZLPNRVTIP
24965,43,BJLQBMQMJIY
24966,24,FFIBSNSW
24967,9,URYAOBAAENDKEQNJAVEK
24968,12,QUOTUZL
24969,31,DKBNCAMECVLOLNHTF
24970,50,UEVZKQY
24971,14,AGTTWDIWQD
24972,5,CFIADDNUDIF
24973,48,AAKSAIY
24974,3,TTBMDFBZXLKGCYCH
24975,4,ZSDQKVU
24976,26,VJOTFCSSPGSWTLZJ
24977,10,FNAVRDCP
24978,28,OWEHR
24979,45,INFSVN
24980,5,IFGHWWWATVLVERAJTK
24981,33,WJBPBMNULRDOFBBISIL
24982,31,OPYDDZFPGIOIOYFUMQL
24983,20,EQXZUWQPSLTADYCNCLZE
24984,29,FYQKY
24985,22,HZFVMMWCAQXELLOEZP
24986,26,CYEWEZHB
24987,6,NTJXNDABGICJLF
24988,34,NXBRSBJCVSGQQXAXEN
24989,41,PUIZZADJCRT
24990,45,RRNYJGCBXNAPQD
24991,10,JEONGHTASB
24992,27,AIOZHGLARXXGMXGD
24993,28,EXEZILXVWL
24994,19,TPZLXHYBJDBMZGNPW
24995,18,YRXUMTD
24996,19,AZSXCLYCBST
24997,22,ZXSPLLYRONOSAKKBC
24998,31,BJHNEZXXUA
24999,34,JGYKHBVDQSBI
25000,17,RGLBFZFZGUHIYIEC
25001,9,EHCJEJTGHFRZOPJUCLU
25002,11,ULLHZMUXVUGQXCNCHQQ
25003,35,DPZNHF
25004,4,LYUEGNZGBNXRTIJHBK
25005,42,UDMGMLWPIUGHQ
25006,16,OCMDFVEMSF
25007,17,YJHICY
25008,11,APXDN
25009,23,NEEEMRRNEHMR
25010,34,PQUOYHVTSOBONG
25011,24,KTPSIAPGEGLCYA
25012,4,WZGTTR
25013,26,FFZMUCC
25014,49,QNBAKNDCIUFBMTQOHX
25015,45,SQAGDJM
25016,46,CSPYIODSWQOWS
25017,12,WULGB
25018,4,CKHLRFREIOOGZHXLJHG
25019,36,QTPTWEMRMXLVWHUJTNR
25020,48,IYHKSMEIBQQZFAKCQ
25021,44,ZHOPML
25022,29,PFNUWBJUVW
25023,22,YRQQIWUUNJD
25024,48,VLVEDRNZVT
25025,13,YJVCDYGQYEVZTBW
25026,14,OMHJTMDIJPQIU
25027,20,WQWUIOL
25028,35,QIVOPOQNAUGDKZDCU
25029,33,WYPTD
25030,2,CVASHOPMJFS
25031,39,HYFZUNHRA
25032,25,FLCACDEJFDXPEEDNL
25033,19,QTMRDAJVBFQZWIEKLC
25034,20,LUDVWK
25035,26,DAOHBFACVAHRAZX
25036,43,ZEUGLUQLEISDUSR
25037,6,YTVWOUVQPKHFED
25038,24,ACWVHXBBRZANQP
25039,14,EFUJD
25040,38,USZJIMITLLIAQQ
25041,18,HZCPHQELDT
25042,18,SAXNPZZATR
25043,24,DZYCWEG
25044,19,YRORKDKHUOMNNRKYOMC
25045,24,UHXVKOMURTFXQMGGY
25046,12,WKCXEWBPVUQ
25047,24,DXOFLWHWVRLHRCVQO
25048,10,RLIEZTMG
25049,44,RCVLWATRDUCIKS
25050,21,PCFGOFHEMHKFPZHDG
25051,38,GZUPL
25052,30,KWJCPQLNDLB
25053,25,NSAZKWP
25054,31,TCSYJARJYEGASDLNF
25055,20,YXVJI
25056,47,GWUSKBZCWIGBNQESK
25057,32,WGZLGSTMPUKGROGIIP
25058,47,XYLSILD
25059,41,TJLASLAAZGFUXUWSXEQM
25060,1,ZKNBXHXZPPTEUE
25061,2,BIIIJSUXDTFSPSFVPWV
25062,22,NLGOBGXVMM
25063,41,DNLKKJGTPPFYIRYEUK
25064,19,FEEDDXMRUWNWRMZH
25065,38,YOVWNOMJARWRNBHOX
25066,47,NFAMTSIOKXCH
25067,13,TWHDDHQPZKFVCEXHYLX
25068,16,YLCYSKKDSMSUUGRJDG
25069,4,NOXWQTXVWRROQIRGF
25070,31,KXFKMDYCHVEYAOMLQKQG
25071,20,KEVPQDUNDCAKIM
25072,29,KYDEPD
25073,32,AKHJZTFQCBHEIH
25074,30,ORHJCJLOE
25075,10,DOILC
25076,3,WYAEVQDORCNMLCQ
25077,46,UHRNBPSRIAQFL
25078,42,UVELEVPNGECVO
25079,29,XEBXWOSSZNAFSOTL
25080,19,DUQTLQCZB
25081,2,BDXRECXUEGWSSD
25082,15,BPNWV
