_id;um_id;m_id;interpretacija
17000;17000;50;AELOJ
17001;17001;46;MTOKCA
17002;17002;36;OGFZNDXMJZXZTPFLZZ
17003;17003;50;NYPZP
17004;17004;41;JUKOKTJOMO
17005;17005;15;DMRZDGTJQTRSIM
17006;17006;30;ZLKYUCGZEVCHCJ
17007;17007;38;ICUZOSHCMLBOEXDRGX
17008;17008;15;VJKUIJWJEBQDS
17009;17009;26;XJYJXFNSGLKMLNZ
17010;17010;4;ELNMLPQVZCBE
17011;17011;36;AVYNPWGWNGM
17012;17012;19;QVPKZWAFWXEJH
17013;17013;41;XTBNKRWBQTLN
17014;17014;36;IPPOMH
17015;17015;47;PFGQZTTAUCCISVH
17016;17016;34;FXYYHUM
17017;17017;45;WFMDU
17018;17018;21;XAZVGJGBAF
17019;17019;10;TPWSZ
17020;17020;18;TSUTXXRSUZRDVZC
17021;17021;16;WHXRVZU
17022;17022;16;VHKTSMAFKN
17023;17023;12;NLRBRPFBRIHJXAX
17024;17024;38;RFIQLQ
17025;17025;13;TVCWDQJHHCRZYXHOAJC
17026;17026;36;ZIWYVCXEBCMJN
17027;17027;8;SCQEJ
17028;17028;9;YWSUBTOCYCDUQZHAQTUH
17029;17029;29;YAZQVLKPGJV
17030;17030;30;VATSKQAJGKAZLC
17031;17031;34;WMHXFHTKSQR
17032;17032;44;SPFAOZQPFLQ
17033;17033;33;HCINFAJAKPIERYRS
17034;17034;24;MWESLIRUSOZKH
17035;17035;14;VFQXCYN
17036;17036;47;EKPCKNZZQ
17037;17037;41;UVGATZ
17038;17038;28;UBLAPZHGP
17039;17039;16;NYHES
17040;17040;48;UQINNDGPOJOMNQGKV
17041;17041;25;DAXOGXRHRD
17042;17042;40;ISNUNBWEXEZYPKS
17043;17043;6;YBIONDTNHZPHPEX
17044;17044;5;FZOEZMULDKDFOXNECKWX
17045;17045;28;AWHTESGLAYFLVVIKIZ
17046;17046;6;SPBLRIX
17047;17047;4;KLRAEWMUYD
17048;17048;44;NGZODDIXZKZRYEWH
17049;17049;18;PEGLAZAGQYLE
17050;17050;4;KMPZVOF
17051;17051;9;LYINQTFWOKR
17052;17052;35;LWOXEKRIRUXOC
17053;17053;34;XLUYGFZNICWLDKCPYEV
17054;17054;20;OAVNWT
17055;17055;17;CMMKCAOMZCLH
17056;17056;11;UXJJXVANPZQ
17057;17057;10;BLLITIOMWITBWCHUO
17058;17058;19;EICGALRF
17059;17059;40;EDXBYWFHCBGE
17060;17060;21;SZCGPQTDLV
17061;17061;43;NQJCXCTPQMOCSSVLZFZJ
17062;17062;11;CQSKYYMPQ
17063;17063;50;WFEXDHKQMQH
17064;17064;46;YRVREGHAOSRELUVSY
17065;17065;18;DMKIMOJNLVNFKJBI
17066;17066;27;FMTTYMYAUQDPFDSV
17067;17067;12;BOMJABAUJEXUKGCJT
17068;17068;45;GXFTHBHYEKCFLVLRRYPP
17069;17069;34;RFHHTWLM
17070;17070;19;OAPEBTGCDRFCRSZCMB
17071;17071;24;TITXXOYIIQEXCQ
17072;17072;50;VDAROHDYM
17073;17073;20;LGIRNGMYCEQRKXSMGUPX
17074;17074;47;MUJCJCDXWK
17075;17075;29;AYIXOXYIWHD
17076;17076;21;ZJYIETQRGOKE
17077;17077;15;WTWGXCIDMCUFANM
17078;17078;14;YWDSLLLRLIUOIPANPI
17079;17079;8;AFKJVRVRVOLYRGFA
17080;17080;48;BJSUPNGIMM
17081;17081;15;XRDCUKSKZFQVD
17082;17082;46;QOXLWHCMEKCUY
17083;17083;4;HVCMTF
17084;17084;8;SWPSHRRTOBLVZNEIRGW
17085;17085;34;KVAAZRGMOFVTKRMIZBOY
17086;17086;13;HHQSZCLXYYKUW
17087;17087;31;TFRSWRWIBFAZLVPDZGW
17088;17088;27;MHQEVBPUVUXCBV
17089;17089;7;GQZGTSWVVCISKU
17090;17090;21;LXTTUNNPDTZ
17091;17091;4;UJDWBJQJZPL
17092;17092;12;OPNMVFOZDU
17093;17093;47;MLLXROXDSDCIQVC
17094;17094;41;MRRLZUPXQGEIKPC
17095;17095;45;CFRDOGQKCICSOACAJ
17096;17096;3;RXKJBFESWKKNDJYWJB
17097;17097;4;QGPQZSJQZICNUFSC
17098;17098;43;OOKMOLKQ
17099;17099;21;QEHGWPATLC
17100;17100;2;CDWWOLHPWN
17101;17101;42;BGFLEBXJMIFJKSRDKZYZ
17102;17102;21;UESXE
17103;17103;33;HZSOV
17104;17104;22;IONRUJVGZSHEOU
17105;17105;12;GGVCDOGLPY
17106;17106;18;XKVYJMXFAUO
17107;17107;39;LPLZYZDJJ
17108;17108;9;BPOPEBMSCYDDSLNLKS
17109;17109;21;RPOGQAHSBEIHSGK
17110;17110;29;LOTNYEJ
17111;17111;30;ZMNHJMDNRHGICEV
17112;17112;30;YDPSPGHXGNKNZKNJ
17113;17113;14;WLVFQZWLGKKJJKRUAXD
17114;17114;10;UPMTRBDZHVGMMZHBCMZS
17115;17115;16;IAHITRURRQ
17116;17116;26;ZRTELLSMWFXWJFSCS
17117;17117;15;XSWSLCFBAAAJB
17118;17118;3;XSNZBV
17119;17119;44;VXADDRHBP
17120;17120;14;WWAWWPIRI
17121;17121;9;VYJMNXKQDOOETOT
17122;17122;1;MIDNR
17123;17123;11;ZMIJZMIJCZPSWGM
17124;17124;20;UFBCJPJGFOFIJQFPXJL
17125;17125;26;BWDXYMLOIEAYZKVGKF
17126;17126;36;GKNZZXT
17127;17127;14;XVGTTHLEIJ
17128;17128;3;VENLGW
17129;17129;3;YLBZZPNDIJDVYPLF
17130;17130;43;CKBYAIDOD
17131;17131;28;NNLPVOXCCKYS
17132;17132;39;DSXOTVYBPACVZULXK
17133;17133;8;UWNQJKCRU
17134;17134;2;ZJSFQAPDGIHMKJVYFFOY
17135;17135;32;APSPZRMRKXLCUZMR
17136;17136;20;LLZOYPMXOZRVWSRK
17137;17137;17;AXNYXIFZYOKHUEET
17138;17138;16;BWOMXGWLECK
17139;17139;47;UQAVCHQJOTPPJAMI
17140;17140;2;QVMPXYHCFMCQUZ
17141;17141;32;QPDDTNBZC
17142;17142;12;SMJWVQRM
17143;17143;39;LJFUDUBDCHFHRFBUAY
17144;17144;47;LQLCBKTMPOT
17145;17145;36;JEOFKBBJ
17146;17146;27;OBINHRJTQQRPMYZL
17147;17147;23;UOYJGBHXBKLRRVTUVFI
17148;17148;39;USQRYY
17149;17149;10;QBEBMMVAW
17150;17150;29;JSHHSQOEGNFKAQEBL
17151;17151;3;XOMNEAJ
17152;17152;48;IZOWLYOMXYVIHVSOPG
17153;17153;33;ANZEAKFMF
17154;17154;12;LVNSKGTATUNCKQFIGKO
17155;17155;8;OZOBFNVFQCIU
17156;17156;3;SJRKNNK
17157;17157;3;DKVWVBYFHRQQMFF
17158;17158;22;SRFNKJZXKU
17159;17159;47;QWZBNUKDGEFSOCQMRXGW
17160;17160;34;HHREUYZFAV
17161;17161;21;BZFDTCEJCULIZII
17162;17162;7;ATLWAATEVBE
17163;17163;40;PVEKFGELKK
17164;17164;3;JDYARMWADWYHEZ
17165;17165;33;HAHHQAVUPXGPQUW
17166;17166;44;ERRUOQGDSD
17167;17167;34;CCQIGAQIRR
17168;17168;14;CYHASRGH
17169;17169;4;UYRADMNX
17170;17170;24;PVIAVOADLQAHNPDMC
17171;17171;40;WXKAFFWYCLY
17172;17172;44;HQEHBXOPHWZSPQJQNST
17173;17173;22;BMWQULFGYOPZESUA
17174;17174;43;KPRFIYNWXBEWRXRHJ
17175;17175;19;UFOTPLQDB
17176;17176;13;WTCBTBILFCUWXJEWOBRS
17177;17177;28;VWOGSGFRMJLCBQOS
17178;17178;50;KAOXYNKGOMBPAODHN
17179;17179;28;DVNDNHEQFGSDQ
17180;17180;6;WUPPLIBLFGLNOMUKV
17181;17181;40;WGQVOQOPPYXGT
17182;17182;5;LPAPVMKPRZJZEAXSJWMT
17183;17183;21;NCODSSNUDQNTJWRNB
17184;17184;18;KTMADWKEYQFXPDILQ
17185;17185;4;IMZPKDQXAPKMEQRS
17186;17186;41;XXDPLJVTHPBFHVUCFIF
17187;17187;3;NQHZU
17188;17188;16;TPHDYCDNPRCPUIGQV
17189;17189;32;DIWNPWYDMOMA
17190;17190;37;YCIZATWQKTWGINF
17191;17191;37;JCRKPMPEHFLWK
17192;17192;3;PVKMIKGCHCTQBG
17193;17193;35;HSMCHPNRROSMJCIEW
17194;17194;8;BDVTTVP
17195;17195;42;KVJZMFUJPQTKCWTTC
17196;17196;25;CYSRIYYOXHRAEFBLKC
17197;17197;4;VVCLOYZDS
17198;17198;36;JBVHZKMSXMCFDQV
17199;17199;12;SRUEMGBHSAAPPQ
17200;17200;29;ROQVKH
17201;17201;14;NQRBMJYECEU
17202;17202;33;ONXWUMQL
17203;17203;22;BINUMASNR
17204;17204;44;NJYCHFZFAGJEQACPOWT
17205;17205;46;HDRWAUVZWPKWCY
17206;17206;24;DIUYHURATNUN
17207;17207;11;ZTBRN
17208;17208;18;NHMGXZQILNKIV
17209;17209;20;JVMYLRWXDEYLBOZ
17210;17210;39;BHAWNYHOMXL
17211;17211;20;XCVDXUGNBJUEGDKRWC
17212;17212;5;OKPWGK
17213;17213;18;ZTTMMMBIKFMZUHYM
17214;17214;11;QOOAVKTULDSAIQ
17215;17215;50;WQKBPL
17216;17216;32;HRYGTTPKZ
17217;17217;42;BUFKDIPSWR
17218;17218;30;VKYDIPSYUQAFSVGEUQDD
17219;17219;13;UGICUKLYRIVCORK
17220;17220;36;AHQZNTFNFCJEGX
17221;17221;5;AWXQSGEMJCCJZMX
17222;17222;16;PSSHPXZ
17223;17223;38;SZBCAZYTZSPXHRGIE
17224;17224;22;NPMBDHMZKUNNUIWCLJYH
17225;17225;1;NQVTXTWUSCB
17226;17226;27;HJEPMLZRRNUEBYAA
17227;17227;28;IJFCIDDBKJOZLX
17228;17228;50;LPLVQPDMBOTYHBLFJ
17229;17229;44;HMJFAMKQRJH
17230;17230;38;TJWWRDOVIKIZCMNGBP
17231;17231;33;NWVXXCGOCLBS
17232;17232;12;YWKVACKXYZFHEBUTQDSK
17233;17233;48;FDTPYQPWND
17234;17234;23;HROSB
17235;17235;5;PUPNGZIGNOQCDZYTUT
17236;17236;15;RUBDTXQHDIMK
17237;17237;35;HQSVFOQWKQ
17238;17238;5;LFSYYVTXCPTSDHOXH
17239;17239;13;DVCEPZVQIOERMY
17240;17240;2;LQIRRTWOJMC
17241;17241;35;CBXGABUEWMU
17242;17242;4;GLVRNTH
17243;17243;40;WRLMETYJWJUZ
17244;17244;50;KENZCGZPWMPCHQOCSK
17245;17245;36;RIMVYWCNI
17246;17246;32;VQHYV
17247;17247;7;AYXWJYKX
17248;17248;39;SGCVKASSX
17249;17249;19;NLVOHEH
17250;17250;40;SUKMHNPDPKU
17251;17251;28;CMNSTPADYT
17252;17252;19;BCFAMSKRHVPUQREERSXI
17253;17253;37;CAGOZJHCRUS
17254;17254;16;HPJCODEYXX
17255;17255;23;ZJUYMRRQ
17256;17256;25;COJNLMNHJFVSMBAPUVUO
17257;17257;24;NAOUVS
17258;17258;17;GDVBAHCP
17259;17259;7;KWUIDEJANBSV
17260;17260;29;OAPNTGYZDRXIXRBK
17261;17261;31;PIMLU
17262;17262;42;CRRRVCMGYXQS
17263;17263;4;SAZNKRZE
17264;17264;30;IFZYH
17265;17265;12;ELVWTVUNOSL
17266;17266;40;AIPHZXBMIYLWY
17267;17267;49;SQZAUHHZJXCSBMWIGCAP
17268;17268;44;ZWFUUSJPDBJ
17269;17269;20;RTLROJDMSMAFO
17270;17270;47;BJVSGK
17271;17271;50;CNYZFJYJDIV
17272;17272;19;MTEIPXC
17273;17273;7;AWIDXKONY
17274;17274;16;SDNIXRTCUENGCUJGKZZB
17275;17275;32;TKWAVBPNZHPZCRXJVZAJ
17276;17276;36;KZGNGFVVTTBUMXFIVW
17277;17277;24;QFCHZL
17278;17278;1;SBPEONRHSIDL
17279;17279;18;LIHNHDCCLGRKAK
17280;17280;34;BHSPFSKMLKOZFN
17281;17281;30;IVBYGNUS
17282;17282;1;ZYWGIPEKEVKBSM
17283;17283;45;HTQGJXBNZFRTCTQYWQDR
17284;17284;44;DASXHQ
17285;17285;39;XWEZBYHIJKJPLPW
17286;17286;47;XHQDMILSLZMDMIQPM
17287;17287;27;OLQVNEF
17288;17288;15;QIAWKFUWIZ
17289;17289;20;SIUCGOIRHC
17290;17290;6;INZQCQ
17291;17291;21;XEUZUUEIILV
17292;17292;32;OCGBBRSZBZCZI
17293;17293;12;KWRYNOKSSMCJPQDBGJ
17294;17294;30;FBCPHVN
17295;17295;33;PFBUATCFV
17296;17296;22;VMUHHCX
17297;17297;41;USTRDGPGRLJZ
17298;17298;17;GNYZAYNMNWUUHBSGF
17299;17299;9;AKQYEEMVR
17300;17300;37;SDTWDGAV
17301;17301;27;VSEKCJSLQBUUYCHLM
17302;17302;48;PIJIE
17303;17303;24;ZTPIKQIVQ
17304;17304;10;ETCRTZROQTHFPTSQWWZ
17305;17305;9;KBOBBNIRSANQZVEALVE
17306;17306;31;WYVEOSTKMJOXP
17307;17307;6;PWHOXPDSPHRKG
17308;17308;49;SWFDTLCZCU
17309;17309;19;UXGYFJZH
17310;17310;45;VIVDGTAAT
17311;17311;11;WTAPCMNGFAIDXTI
17312;17312;48;MBBXXTZVW
17313;17313;32;LKQXA
17314;17314;10;QJQVQLEMZLCCUT
17315;17315;34;NZVVRNVFT
17316;17316;25;ZGBXQCK
17317;17317;25;IEXAE
17318;17318;43;OEGIAORDTKSAN
17319;17319;17;LENIVXPXCY
17320;17320;18;WUHTRMIXCQJZA
17321;17321;9;LJUBR
17322;17322;24;FNGBHTWGYKDK
17323;17323;32;BDBXPHSPCBTGPGKCGTG
17324;17324;25;GAUSQITGMXWGVFX
17325;17325;38;IMVCFTXGXH
17326;17326;9;KDNCELF
17327;17327;21;NYRFWRLK
17328;17328;14;JVIZKBRJ
17329;17329;27;JBPQSDCWLMM
17330;17330;33;OLKYSSLQERXZOHSCRGC
17331;17331;23;CEVVYIARK
17332;17332;12;LNNATPESFTRGNQLBQEU
17333;17333;29;MKQGZAXD
17334;17334;49;VBWDVLJNHIFYXDNZ
17335;17335;49;IZAHRKLQVCJJYHIN
17336;17336;7;BWORGUAU
17337;17337;44;ZUMTKNAXHPHVWFOOE
17338;17338;39;LZEAALNMJGGWPJYQKEC
17339;17339;24;GBAAAWGE
17340;17340;18;VHBOVMCKMWISLBUZBSR
17341;17341;10;PZBWGJORDJMZUOYDKXD
17342;17342;3;HHAQJVKKYBTDUOCXTMDH
17343;17343;11;MGVRSZHNXLGU
17344;17344;37;YRIHTAHSXEUVNZLGPYJD
17345;17345;22;JVXROFAWCKHHQ
17346;17346;29;FKMVOCWLPAUG
17347;17347;28;DPIKG
17348;17348;44;CFFNFU
17349;17349;8;IWJDCGWSCMGNOWSHCTEV
17350;17350;8;MRGTKFFVW
17351;17351;10;VUZKBWTVTTESAPUCEHRG
17352;17352;32;ZEBQWVJS
17353;17353;20;VMTXL
17354;17354;22;JVRTIQKF
17355;17355;48;AQFICLAUGWCV
17356;17356;25;LDXATBZXCIXO
17357;17357;29;SLVTPBDOXULHTSXEJFWS
17358;17358;17;MOVVSTVLCSTBTFALUGX
17359;17359;6;AVQSWVDAOZ
17360;17360;26;NYBUYB
17361;17361;20;VTAIYB
17362;17362;37;RQUBVGWLRW
17363;17363;31;XPLLOYXY
17364;17364;24;JBTSOARWI
17365;17365;7;HLRYJKSICCTCNU
17366;17366;13;LCIMJPXHU
17367;17367;45;MGHYSKXXFPSOOUT
17368;17368;16;VYWZAXABRWBYEGXLP
17369;17369;23;MJTOVPWNIJQEKM
17370;17370;29;GUQBAYM
17371;17371;7;PBTOLYOYTMMXQZHLO
17372;17372;22;GSSNTLCLGJGUZBN
17373;17373;49;BHPRIFVBX
17374;17374;5;DIGWRXTRA
17375;17375;3;HSEZPABECAELKYA
17376;17376;27;ADVGDVLVGHYPJQTAB
17377;17377;36;XJMVYI
17378;17378;45;UYAKDOOAFN
17379;17379;20;ZFFXW
17380;17380;13;TANZTOZBNOEBTAQGWOZ
17381;17381;30;IBSVJNFPIHJBHF
17382;17382;3;NOZWHJMVMFPYHAFVK
17383;17383;11;UEXROJKKWNXVE
17384;17384;30;JWEBCESAEWBPNCI
17385;17385;12;EFMEKQRUARV
17386;17386;7;EDSVXGIUNGFIPQIV
17387;17387;11;FLFTEICDJM
17388;17388;14;UTOIGHKDFKLTUCXD
17389;17389;41;OFEICXQZWKMKFKWADFR
17390;17390;40;AEUCWZKOCGDOH
17391;17391;38;XHLDVD
17392;17392;27;QCTUHJ
17393;17393;29;BUKWZWGFHNQKVCMEJ
17394;17394;6;AHJMZRHGHJTSGVKZ
17395;17395;47;ZSKUJDQHJAFEQXUZL
17396;17396;15;SVPAZO
17397;17397;33;KVOAYWODBZ
17398;17398;25;PJKUKAYEARKFBJQRSUD
17399;17399;31;ZIBXJCIV
17400;17400;13;LLCWY
17401;17401;46;PGGLXVMI
17402;17402;47;QZGLOEEMRMAOPZNB
17403;17403;27;YASTXVLJGVJSVLOMZBU
17404;17404;11;XMAMVCTQEFS
17405;17405;27;ZAIBIIVKAW
17406;17406;1;LMDEUCECZHEHJGRBOLTP
17407;17407;26;OQSYOKYOSWDJMRHJD
17408;17408;47;NBNYWHFDWFRD
17409;17409;18;MNKKZ
17410;17410;2;IZVPXUTYTDPQTCPQF
17411;17411;8;GCSUIGP
17412;17412;6;HHCQTIZKF
17413;17413;23;SENVKDQDEROAR
17414;17414;38;JHARLMFRVFWJOVF
17415;17415;15;NTMJYGIACPXGNGG
17416;17416;14;DMDCZGAFXQLRXLSIYAFB
17417;17417;9;ZMPKAWQS
17418;17418;13;BEYYHFHMSSSKCZAUIPIZ
17419;17419;29;DCBWODF
17420;17420;41;CEPDET
17421;17421;8;NHTLLVRFAAYVXP
17422;17422;26;JTRKJHCVHLYYNWWN
17423;17423;33;CBJLZJGSMVBA
17424;17424;26;YKKCPVHCZHHIFUY
17425;17425;32;BLTTFL
17426;17426;33;OHRDXXRSKSVIJASES
17427;17427;16;MNXZE
17428;17428;13;VIQABGT
17429;17429;17;KNZFBE
17430;17430;44;DBDWIQH
17431;17431;29;OFKBVUAEQBAGLJ
17432;17432;6;KIGRIIVZWTDW
17433;17433;2;RWTGXBJEXMZITQYAOJ
17434;17434;2;VQYKQFNYHMRXBUTWOOZ
17435;17435;23;XFAMIOJUYLKHFG
17436;17436;40;YLWPFTRVZ
17437;17437;40;HTLQRUAG
17438;17438;4;YXSZAKWTALL
17439;17439;19;UZEQKOEFBXKTBXNWFI
17440;17440;16;NHOEQJJDJ
17441;17441;45;OXCNUPEBDRG
17442;17442;16;AZRFNI
17443;17443;19;KXLUQJWPWDDW
17444;17444;41;IRNCRQKFSGRNFFJJAWY
17445;17445;17;LHABMYLSDVHGESB
17446;17446;38;VNGPEWKLRJKVLRTBJKG
17447;17447;25;QULDNEFMVO
17448;17448;7;BFBHQVBRNVEEA
17449;17449;50;RSWMOWXK
17450;17450;31;DQGPXVFFPCG
17451;17451;9;PVSVMGUXYFQVDQJ
17452;17452;30;LBEOTPX
17453;17453;11;YLYVZKMUUWFJWKAQBUX
17454;17454;42;GINRQ
17455;17455;18;ZHMMSWAYDE
17456;17456;14;PSMSPYGBHJDJGUFQV
17457;17457;28;YXWROUEYC
17458;17458;14;TBORLYYEL
17459;17459;31;SHLVVPKROHTGIKQO
17460;17460;35;TQXOAVZ
17461;17461;8;OYPQAGXID
17462;17462;43;QXMOYQFEBGVQATKITH
17463;17463;45;NREEPWEXHFDYATBWZSEU
17464;17464;16;MIVQGPAIAXTP
17465;17465;38;SRUUZPBDZDKTXW
17466;17466;4;UZRHLULEWABXI
17467;17467;6;XZFUV
17468;17468;29;CYVUCNZHELCXJP
17469;17469;37;GNMNM
17470;17470;45;XUEEOA
17471;17471;20;WYVGXMFUACAEYVDZHB
17472;17472;45;TURXWOLKNFJB
17473;17473;6;UXOKVPZCEMQJ
17474;17474;42;OMDLFJLEPDVPLQXQXFVR
17475;17475;30;SWBROOUCBONWIOO
17476;17476;25;YERBAOWNRZKCSZFEDYLE
17477;17477;3;CDQGX
17478;17478;19;NGLMRPH
17479;17479;19;BJGTZGJVO
17480;17480;27;ISNHLEAERM
17481;17481;45;HLOFXUDUGABN
17482;17482;11;ZGUKOMDKJV
17483;17483;45;ZSIKZQ
17484;17484;6;VYTFLWEKERUK
17485;17485;6;IIYIKADIBIIQLVDFGB
17486;17486;36;NQQTZHYUFNF
17487;17487;17;RRXUB
17488;17488;36;DWZYJV
17489;17489;24;QLPNCKWM
17490;17490;39;HSWGLMLVRVZOVHBWGO
17491;17491;45;EVZWDTFIRNC
17492;17492;25;LATZSBDLXWASIMWVWZ
17493;17493;23;PTQTCLTRSDJRBBVM
17494;17494;28;QRXSGDJENTSFYK
17495;17495;9;XIHVFKFHJGCZVWNA
17496;17496;50;CXOIOAEKLNODBHTLKGUA
17497;17497;17;HPQQZOW
17498;17498;31;IXUOTTJBZPAHIPNA
17499;17499;20;HWTBFFJAGDKRDK
17500;17500;10;MWYYVDG
17501;17501;42;KENYJ
17502;17502;25;IWXJTFZ
17503;17503;21;CVQAS
17504;17504;41;FRCKTFPDAWZU
17505;17505;3;JTCHGFS
17506;17506;50;UWITTLNS
17507;17507;1;IVPUABTYIBLSLCHGWG
17508;17508;6;RVHHLAKWEAYR
17509;17509;29;LTJZQOVNYMDU
17510;17510;1;NJHOIQXWWFGFFFUWZYIU
17511;17511;12;ZJXIYW
17512;17512;44;VGUUN
17513;17513;48;IPHNFYQPVNUZHEDKJXHD
17514;17514;16;AGFWBMVRYLBT
17515;17515;42;FYDFHJ
17516;17516;35;IQDUZQAQPP
17517;17517;34;DRAYRXDBTDLLXHLRCY
17518;17518;14;BCYRFDDUKJZ
17519;17519;14;FVGMRAGVF
17520;17520;42;ZVAUB
17521;17521;28;WTPFMMAGEUGISS
17522;17522;9;PXBYWSPKMVNSETL
17523;17523;23;OLOLXXJDY
17524;17524;50;EMKDYPMDGGUOZNU
17525;17525;40;AIDPR
17526;17526;34;SOZTIXOB
17527;17527;39;JOFTAEYWYZLTRMDQ
17528;17528;24;TDRJUU
17529;17529;34;LDIAMBGNG
17530;17530;33;CZJMFO
17531;17531;19;ZECREKDWWNPNSHVXVG
17532;17532;3;RJNVIKFFIZTMIWKB
17533;17533;37;EXAELFPRUJNTGAP
17534;17534;45;NQIOJHLWUKBM
17535;17535;36;ZYSUSGRU
17536;17536;50;DPDZZMWZHXEB
17537;17537;32;IVOYZ
17538;17538;7;KVLXHWDOFUJMKXABJ
17539;17539;20;NWNOLGS
17540;17540;5;NCZYIEVOUG
17541;17541;37;TPVNEDZEMVSJNAJGD
17542;17542;28;BPHGQBKXRKZ
17543;17543;31;CHPHYLLFDJSHBXTNJAAW
17544;17544;7;EDDPFQZGCZHPQCYE
17545;17545;37;GQQJKBISOCMTEOIKQ
17546;17546;17;TOXQAMWYNSTVPS
17547;17547;22;QIABMHOSONPFOSPAQGB
17548;17548;25;THYKTYHIQFLAK
17549;17549;3;YEMJBPPMB
17550;17550;43;YYQRT
17551;17551;29;EDBFNBPESIRZMV
17552;17552;24;VBCDJNAKZFALAP
17553;17553;19;GSWBVQEIASWDXHYY
17554;17554;44;GVKULTHEYWG
17555;17555;1;AKHLFRXA
17556;17556;9;QEFXZMGGTEYHNPBESPXH
17557;17557;2;DEPKFJPXR
17558;17558;23;ZYCWABPVDHWNQ
17559;17559;22;PUGPFRVKK
17560;17560;16;NSFXXKJGGYCXFS
17561;17561;45;DMIHQ
17562;17562;44;MGBZDNXQWRIZWY
17563;17563;6;SIPHHTYUCGDVAIDL
17564;17564;41;TGHMFMRP
17565;17565;25;WSHBQZISDIICEFT
17566;17566;28;JYVHPHYGF
17567;17567;19;YQOJSW
17568;17568;22;QSVTVCX
17569;17569;7;ICWVOMHAXJJYWCNF
17570;17570;35;AYDDELQY
17571;17571;35;PBZHR
17572;17572;6;FYMTDXILEUKGKXMAPZK
17573;17573;40;OTYVNKRWSRGEL
17574;17574;46;FLAPINYOPYLDQNDT
17575;17575;33;AOPLPEHXKKU
17576;17576;18;STEIDFPEPKRQWMD
17577;17577;27;OPXJOUUMCCN
17578;17578;24;NOFKMOOVC
17579;17579;42;KRPRDWLSKZXO
17580;17580;9;ERGHQDIEGWWNPYTGS
17581;17581;18;WUMLAJW
17582;17582;40;WIAZZZCBAJ
17583;17583;27;UFHDDXKXORFMSBLPGOX
17584;17584;18;RAOATZS
17585;17585;9;NCCCTQEIDZOEOWX
17586;17586;34;ZNOOPABVU
17587;17587;18;OUCMFMM
17588;17588;40;MWUTQKFGIWFKXEHJC
17589;17589;29;WYBLVFDCLZFME
17590;17590;7;VHIRTQWDVUCJEAEBZ
17591;17591;3;FNRROACREYZKEPMOB
17592;17592;18;FTZISMT
17593;17593;11;NPQJCEJAIGZBETJV
17594;17594;8;ZIGKHO
17595;17595;12;XQJDCOFZ
17596;17596;47;CSSSQJSVUNJTYSWN
17597;17597;43;AZSEIUGSXRVBLKWC
17598;17598;13;UJSRFABXCLNPU
17599;17599;4;PJPZWWV
17600;17600;7;GTKQRGXXOQWXFSEV
17601;17601;22;FFHUGL
17602;17602;4;TMFPZFDIDBSERKRHA
17603;17603;44;SFHXH
17604;17604;10;ZQJKNCJY
17605;17605;5;KNKCHY
17606;17606;18;RWJFNVZYEGFMOUX
17607;17607;44;SCXIGZEYJ
17608;17608;45;VMOVVKUWQERKMGBDCS
17609;17609;14;UENJPQKSYRLDZW
17610;17610;9;SAMCW
17611;17611;32;SNNMQJMSGGQBCI
17612;17612;17;MZHKY
17613;17613;16;LTARHROTSJIPW
17614;17614;32;BGNQHVUVIHRQRUTSDEG
17615;17615;10;ISGWOR
17616;17616;15;HMSXDPBRHJGDLYQS
17617;17617;35;CVVCGQLUMKFD
17618;17618;32;BLEUAIXCRCR
17619;17619;27;CQKIASIWVZFW
17620;17620;18;EEXSRXBHUDDCFP
17621;17621;27;AIBPZBASEDUJPYEWCPA
17622;17622;9;UTEKUOPR
17623;17623;8;VKLBYCUDFFSWBOY
17624;17624;14;LIDNMT
17625;17625;14;GNGRQMVIONLPGSEVH
17626;17626;8;UXUFESVMUALKD
17627;17627;32;VWQPMVKRA
17628;17628;46;BWXMRJCO
17629;17629;10;EDBHSUJZHNCG
17630;17630;23;AAWTSKMGBGWEZQXKOHBJ
17631;17631;34;XFSHQOMCNQQDFOIEGXO
17632;17632;38;TYYDBKKQVDAKH
17633;17633;44;RJLHBZUXOWQRCQRFSY
17634;17634;42;GGKNIJSH
17635;17635;35;AMUMSOMSHLUQ
17636;17636;16;HHUPVDYXXEUB
17637;17637;35;NDNIIQHYMXFJ
17638;17638;46;BZXQHAPPLDQKSXQVEO
17639;17639;10;ONBACJXUIIZI
17640;17640;19;XUFDURISARWNVPJQK
17641;17641;34;SCEZLJLGHHGXH
17642;17642;25;BVDTCVAH
17643;17643;25;RDTHLORIRSCCNAJDO
17644;17644;15;VHVRB
17645;17645;43;QYMSFHVLLTSEPPR
17646;17646;21;LYVTWJKJKHMHYKDM
17647;17647;27;DEZYE
17648;17648;26;MGRALMDKYISLXJGZHXW
17649;17649;15;PCBOAIFID
17650;17650;23;LQHPHTGEELGGETWFV
17651;17651;28;UPARCYYQH
17652;17652;13;KEVQOFXKY
17653;17653;18;HKUZDODDQODZLXBX
17654;17654;19;BFSNN
17655;17655;16;NNNJLZMTRMWNWQX
17656;17656;17;GCNACPGFJDRBIQ
17657;17657;22;GGLXVCT
17658;17658;43;GUFRYKWIGJJQMKNZYIL
17659;17659;1;XTXERNNRGYYIPUSBN
17660;17660;28;SHTJXCFGDOIIDQISEX
17661;17661;24;VDEDJ
